Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,image_url
Diosa,Easy Money Baby,Myke Towers,2020-01-24,QM4TW2040256,"2,484",28.6,"465,811,322","70,596","17,915,387",66.0,"574,401,770","3,127,746","342,400","17,063,916","196,656,614","110,280,462",42.0,"20,012",40,13.0,"213,289",16.0,"18,906,788","9,281",0,"789,689",0.0,1,https://i.scdn.co/image/ab67616d0000b273a01abf0f3b93ee5902fef2a7
Sand Monkey,Sand Monkey,Kid Pharaoh,2022-09-01,AUOXM2200511,"2,479",28.6,0,14,690,0.0,"456,529,791","536,208",0,0,0,0,0.0,102,0,0.0,0,0.0,0,0,0,476,0.0,1,https://i.scdn.co/image/ab67616d0000b2730ea3be62182f36ffe63667ce
Wagon Wheel,True Believers,Darius Rucker,2013-01-01,USCN11200248,"2,477",28.6,"727,417,273","107,826","25,463,894",73.0,"563,826,762","2,402,463","51,203","14,475,594","101,847,028","596,719,707",59.0,"128,432",126,19.0,"25,550",24.0,"575,560,582","786,536","1,206,091","3,566,957",0.0,0,https://i.scdn.co/image/ab67616d0000b2733c814f8afa852904e9db8a9f
Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,Jubin Nautiyal,2021-09-25,INS182101589,"2,482",28.6,"64,013,323","5,573","1,466,888",53.0,"633,429,136","6,478,665","1,807","257,436","4,052,529","159,126,966",2.0,594,0,0.0,0,1.0,0,0,0,"179,409",0.0,0,https://i.scdn.co/image/ab67616d0000b2739a0cfca9e6c069d1a53b962b
Is There Someone Else?,The Highlights (Deluxe),The Weeknd,2021-02-05,USUG12106692,"2,485",28.6,"669,099,980","87,216","26,997,782",76.0,"213,028,772","2,081,644",771,"6,034,599","101,980,300","608,054,184",13.0,"4,608",90,7.0,"240,246",15.0,"4,076,339","2,222","5,014,133","1,352,593",0.0,0,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
Wild Side (feat. Cardi B),Wild Side (feat. Cardi B) - Single,Normani,2021-07-16,USRC12101473,"2,476",28.6,"181,529,121","36,504","12,624,326",60.0,"235,286,963","3,057,740","117,317","51,611,106","406,413,864","71,073,242",88.0,"125,766",456,15.0,"74,166",19.0,"98,376,412","28,049",0,"1,916,244",0.0,1,https://i.scdn.co/image/ab67616d0000b273a8f5bb7820a39675e04f4aa8
Location (feat. Burna Boy),PSYCHODRAMA,Dave,2019-03-08,GBUM71900578,"2,490",28.5,"540,907,681","169,023","15,332,361",70.0,"281,620,086","1,394,656","29,890","7,358,053","65,403,430","7,590,308",113.0,"7,620",9,31.0,"171,627",27.0,"221,658","2,407","7,901,879","1,899,818",0.0,1,https://i.scdn.co/image/ab67616d0000b273c1c8d2889455db6d03d309ed
Mon Amour,Mon Amour,Annalisa,2023-03-31,ITQ002300239,"2,488",28.5,"86,387,703","9,584","2,241,484",56.0,"98,278,396","404,177","757,539","21,805,849","376,919,346","260,464,298",23.0,"20,746",0,4.0,"11,160",10.0,"10,290",0,0,"739,131",0.0,0,https://i.scdn.co/image/ab67616d0000b2730791eb13b3a36024038e000b
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,2023-07-18,INH102310310,"2,495",28.5,"97,050,082","6,294","9,201,752",68.0,"159,263,795","1,268,052",0,0,0,"86,077,494",14.0,475,0,0.0,0,6.0,0,0,0,"112,876",0.0,0,https://i.scdn.co/image/ab67616d0000b27394372cad202652e52a5c3a0e
Pray For Me,Pray For Me (with Kendrick Lamar),The Weeknd,2018-02-02,USUM71800001,"2,491",28.5,"918,478,800","139,420","28,588,643",71.0,"351,030,632","3,597,944","30,374","19,369,827","164,140,502","140,859,065",77.0,"57,561",0,33.0,"300,145",20.0,"170,542,224","61,911",0,"7,342,121",0.0,1,https://i.scdn.co/image/ab67616d0000b27312a76d1b13ef07188f7dfbc9
p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,J. Cole,2021-05-14,QMJMT2103642,"2,487",28.5,"367,165,473","125,205","14,849,325",65.0,"69,280,791","766,589",0,0,0,"208,599,431",56.0,"9,531",52,10.0,"139,412",19.0,"33,574,737","8,037",0,"561,364",0.0,1,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f
Position,Prime,Franglish,2024-02-15,FRD8V2400040,"2,492",28.5,"44,456,165","3,922","6,621,845",73.0,"34,743,986","212,617",0,0,0,"27,440,932",25.0,"7,608",0,25.0,"17,769,679",13.0,"3,433",0,0,"620,606",0.0,0,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
Motley Crew,Motley Crew,Post Malone,2021-07-09,USUM72111566,"2,486",28.5,"399,297,877","98,593","24,244,488",66.0,"113,586,161","1,283,651","17,033","10,213,659","90,781,226","3,037,447",98.0,"36,784",24,26.0,"868,677",9.0,"22,951,936","15,374",0,"1,280,385",0.0,1,https://i.scdn.co/image/ab67616d0000b2733520e90ee2daf6000ab507cb
Poppin,2 Aliv,Yeat,2022-02-18,USUM72202097,"2,493",28.5,"152,999,496","61,870","4,946,068",63.0,"41,680,427","625,297","29,807","19,583,763","165,647,395","342,558,492",5.0,67,47,0.0,0,0.0,"970,494","3,191","21,669,688","162,198",0.0,1,https://i.scdn.co/image/ab67616d0000b27372b69f1f356613717909d6db
"Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Camidoh,2022-04-08,GBX722200156,"2,498",28.4,"52,418,564","24,196","1,963,638",57.0,"112,013,583","498,515","1,606,103","28,958,781","375,062,387","29,687,855",37.0,"7,758",0,4.0,"477,056",13.0,"779,135",365,0,"3,557,237",0.0,1,https://i.scdn.co/image/ab67616d0000b273b3e26562d49651aba4764491
Kya Hua,Blackout (Original Motion Picture Soundtrack),Vishal Mishra,2024-05-31,INP912410081,"2,497",28.4,"96,766",20,"1,453,389",0.0,"10,605,392","57,310",0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b273661145b79733ca288fcf7a6f
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,2019-09-27,USUM71919280,"2,499",28.4,"349,688,559","77,636","12,565,087",60.0,"66,011,548","699,236","538,219","83,527,860","643,169,528","1,989,190",26.0,854,43,9.0,"23,636",7.0,"118,261,786","72,689","41,833,353","771,928",0.0,1,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba
Ch-Ch-Ch Chick (feat. Chick McGee),A Couple of Nuts,Bob and Tom,2013-04-18,QZ5HC2126407,"2,501",28.4,"3,115",7,5,0.0,"2,730,590,985","6,452,846",0,0,0,0,0.0,28,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b27336f29d9c3cc06b2f0ff8b8c5
10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,QZES62254244,"2,496",28.4,"238,502,829","38,595","7,419,495",4.0,"26,154,092","390,129","1,569,194","185,586,256","2,205,444,414","3,453,749",17.0,"33,938",760,8.0,"66,599",7.0,"23,587,662","15,146",0,"692,500",0.0,1,https://i.scdn.co/image/ab67616d0000b2732f35152ea0744bab4fafac46
Adios Amor,Adios Amor,Christian Nodal,2018-02-16,PEBQ91892842,"2,517",28.3,"597,899,105",23,"3,072",0.0,"1,498,558,573","4,666,041",0,0,0,"183,122,996",0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b2731f5a61ca13f18ac48efcd1ae
Lalala - Ilkan Gunuc Remix,Lalala (Ilkan Gunuc Remix),Y2K,2019-10-28,USSM12002468,"2,515",28.3,"28,240,865","9,377","3,738,275",49.0,0,0,"7,210,799","121,538,491","1,680,010,594",0,14.0,"2,644",0,6.0,"4,972",0.0,"37,628",0,"182,052","1,994,181",0.0,1,https://i.scdn.co/image/ab67616d0000b273431865dc1a336cede66a6c9c
Poco A Poco,Poco A Poco - Single,Xavi,2023-09-23,USA2P2344729,"2,514",28.3,"283,079,113","15,570","15,950,378",82.0,"41,149,970","328,843","84,726","9,560,738","60,287,119",0,7.0,118,0,11.0,"13,607,485",3.0,"4,030,323","2,105",0,"271,176",0.0,0,https://i.scdn.co/image/ab67616d0000b273b79bb48c27ca9d10b784a52d
The Alchemy,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,USUG12401042,"2,513",28.3,"106,201,248","2,992","15,108,991",0.0,"5,521,347","70,034",0,0,0,0,19.0,290,0,11.0,"226,234",47.0,"2,070,315","1,695",0,"24,502",0.0,0,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa
Sunday Service,Sunday Service,Latto,2024-02-09,USRC12400151,"2,505",28.3,"12,270,831","1,736","2,704,404",0.0,"22,668,627","309,518",0,"729,900","3,400,000","361,916,750",18.0,"19,404",112,12.0,"132,145",16.0,"5,371,441","3,307","1,903,428","172,799",0.0,1,https://i.scdn.co/image/ab67616d0000b273f831bb0ec5ed7073ba6d7f56
Red Ruby Da Sleeze,Red Ruby Da Sleeze,Nicki Minaj,2023-03-03,USUM72302705,"2,504",28.3,"148,574,146","25,770","27,326,995",59.0,"39,166,702","619,142","6,500","2,704,073","21,611,489","21,914,535",39.0,"90,970",156,8.0,"113,301",26.0,"21,922,593","6,693",0,"1,090,214",0.0,1,https://i.scdn.co/image/ab67616d0000b273064c51559ea4a86bd557a86f
Mama,Mama,Jonas Blue,2017-05-05,GBUM71701777,"2,509",28.3,"955,563,174","89,780","18,075,056",67.0,"929,090,173","5,061,750","29,802","16,031,731","85,857,976","262,705,725",103.0,"59,537",0,96.0,"388,298",7.0,"27,583,329","14,884",0,"7,735,883",0.0,0,https://i.scdn.co/image/ab67616d0000b2735b6bcc59c3562a6f362344c6
Puta Mexicana,Som das Regi,DJ Jeeh FDC,2022-12-06,QZW9M2275605,"2,508",28.3,"172,602,494","38,926","14,426,720",63.0,"122,947,771","1,241,098","312,400","143,003,405","1,722,398,168","12,348,511",0.0,76,0,18.0,"1,950,340",5.0,0,0,0,0,0.0,1,https://i.scdn.co/image/ab67616d0000b2732479aa0668d6cc22b664a9e5
Self Care,Self Care,Mac Miller,2018-07-13,USWB11801215,"2,516",28.3,"687,861,392","156,992","21,060,151",70.0,"497,604,866","3,052,127","56,852","19,118,562","193,776,994","40,752,198",0.0,873,0,11.0,"32,411",35.0,"37,793,881","33,506",0,0,0.0,1,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534
Out of Time,The Highlights (Deluxe),The Weeknd,2021-02-05,USUG12106689,"2,507",28.3,"451,878,749","78,793","18,239,674",70.0,"221,123,432","2,660,730","23,842","20,880,385","233,301,151","3,022,110,413",41.0,"114,661",709,17.0,"330,997",21.0,"2,975,758","4,342",0,"1,722,436",0.0,0,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
About You,Being Funny In a Foreign Language,The 1975,2022-10-14,GBK3W2202321,"2,506",28.3,"350,348,521","48,286","23,268,627",75.0,"63,111,604","494,666","117,002","112,061,372","793,536,731","2,197,815",32.0,"27,952",5,5.0,"224,543",16.0,"1,164,726",818,"446,223","508,585",0.0,0,https://i.scdn.co/image/ab67616d0000b2731f44db452a68e229650a302c
BED,BED,Joel Corry,2021-02-26,UK4ZF2100069,"2,512",28.3,"480,737,112","91,401","37,879,799",66.0,"55,185,277","280,740","90,700","11,811,407","149,754,997","1,432,752",185.0,"199,418",60,124.0,"487,788",36.0,"6,887,843","1,178",0,"2,464,219",0.0,0,https://i.scdn.co/image/ab67616d0000b273b06c09b9f72389ee7f1cbd6b
23,23,Chayce Beckham,2021-05-14,QMRSZ2101045,"2,511",28.3,"217,524,988","52,661","12,543,368",69.0,"84,504,714","547,950","20,410","1,883,404","21,694,150","566,879,139",23.0,"165,757",0,1.0,577,20.0,"99,882,249","21,221","4,858,338","1,269,712",0.0,0,https://i.scdn.co/image/ab67616d0000b273949000dbd45fd90ed1c2d17d
Andas En Mi Cabeza,Bachatas Mix,Chino & Nacho,2017-04-22,FR2X41775359,"2,522",28.2,0,0,0,0.0,"1,820,176,345","4,950,177",0,0,0,"316,643,997",0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b2736df5cc472d61a635abab06cf
Remember,Club House,Becky Hill,2021-04-23,GBUM72102420,"2,529",28.2,"453,644,642","78,241","59,982,572",67.0,"68,753,113","442,500","14,109","6,520,234","86,516,663","1,081,753,404",135.0,"227,360",583,64.0,"505,344",27.0,"3,974,042","1,957",0,"1,721,093",0.0,0,https://i.scdn.co/image/ab67616d0000b273afeb6f4556e7125e4272780f
Here's Your Perfect,Here's Your Perfect,Jamie Miller,2021-04-30,USAT22101294,"2,523",28.2,"418,998,816","42,598","8,678,739",69.0,"349,432,726","3,317,953","810,145","216,927,258","1,962,424,177","1,152,785,855",40.0,"19,753",0,6.0,"6,309",0.0,"1,401,958","1,877",0,"1,072,765",0.0,0,https://i.scdn.co/image/ab67616d0000b2730f77b506b28aa892702cc101
Highs & Lows,Highs & Lows,Prinz,2023-06-02,GBARL2300644,"2,530",28.2,"64,747,926","19,758","4,733,486",63.0,"30,831,455","515,719","726,042","24,154,119","304,170,641","848,300",4.0,756,0,8.0,"81,597",2.0,"476,637","6,463",0,"434,423",0.0,0,https://i.scdn.co/image/ab67616d0000b273894566ddc3cd818049dedd3a
Halloween,Halloween,Blood Dance,2022-10-06,CAENV2255241,"2,534",28.2,"7,332",45,"1,692",2.0,"416,430,705","7,483,560",0,0,0,0,0.0,1,0,0.0,0,0.0,0,0,0,152,0.0,0,https://i.scdn.co/image/ab67616d0000b273e1c74421caf4802b8580a83e
Impossible,Impossible - Single,RIIZE,2024-04-18,KRA302400078,"2,533",28.2,"16,327,372",987,"16,575,491",69.0,"29,637,408","364,827","5,892","11,035,987","64,226,700",0,21.0,291,30,6.0,"21,219",25.0,"19,003",18,0,"39,544",0.0,0,https://i.scdn.co/image/ab67616d0000b27369ad639dd6829cb2414a53f9
El Rescate,El Rescate - Single,Grupo Marca Registrada,2022-07-22,USDXS2202347,"2,528",28.2,"391,773,238","34,952","16,586,286",69.0,"133,887,895","711,785","431,726","98,990,436","1,102,477,168","6,037",7.0,19,0,1.0,"186,322",8.0,"36,067,031","3,703",0,"840,393",0.0,1,https://i.scdn.co/image/ab67616d0000b2731857fd24035428986c831a7f
Wockesha,A Gangsta,Moneybagg Yo,2021-04-23,USUM72105621,"2,518",28.2,"138,100,044","64,635","5,451,499",56.0,"168,383,616","1,456,308","30,274","13,135,047","94,781,829","56,308,304",59.0,"134,739",187,4.0,"64,845",8.0,"87,481,688","35,657",0,"1,470,349",0.0,1,https://i.scdn.co/image/ab67616d0000b273b9ba23c2a9edf6f4b7e48bed
Mirame,Mirame - Single,Blessd,2024-04-17,QZZ3N2400057,"2,532",28.2,"24,345,826","1,758","36,846,830",72.0,"22,781,812","162,339",0,0,0,"22,448,661",21.0,334,0,11.0,"1,615,702",10.0,"69,725",41,0,"155,799",0.0,1,https://i.scdn.co/image/ab67616d0000b273b62a2ec2d61d48f34a368144
Pantysito,Pantysito,Alejo,2022-03-18,USUG12201485,"2,526",28.2,"332,175,085","63,085","23,635,638",66.0,"119,541,325","763,188","378,000","93,005,063","866,018,385","213,451,655",37.0,"20,428",108,17.0,"1,616,786",36.0,"3,756,960",524,0,"616,074",0.0,1,https://i.scdn.co/image/ab67616d0000b27303a184c19d99418042ddf68a
brutal,SOUR,Olivia Rodrigo,2021-05-21,USUG12101242,"2,524",28.2,"639,900,946","87,550","20,272,841",73.0,"147,309,966","3,536,634","180,855","114,118,319","774,173,668","56,822,531",41.0,"8,153",85,8.0,"43,721",21.0,"17,091,110","32,850","278,311","820,892",0.0,1,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a
Recognize (feat. Drake),PARTYNEXTDOOR TWO,PARTYNEXTDOOR,2014-07-29,USWB11401866,"2,531",28.2,"275,465,440","58,725","10,964,599",65.0,"290,207,058","1,533,113","64,277","8,127,616","53,454,696","12,422,822",30.0,334,8,14.0,"2,315",7.0,"305,888,690","68,800","140,184,475","2,030,167",0.0,1,https://i.scdn.co/image/ab67616d0000b2736cfa297b0178fd91dca5c4f1
Lovefool,Lovefool,twocolors,2020-05-08,DEUM72001376,"2,519",28.2,"359,757,970","73,161","29,218,709",62.0,"216,865,947","1,581,781","621,587","49,479,727","658,030,330","25,128,259",149.0,"181,538",0,65.0,"2,659,118",8.0,"33,047,274","4,223",0,"4,918,636",0.0,0,https://i.scdn.co/image/ab67616d0000b273985af358f1143c69e4d56701
MEMORIAS,Microdosis,Mora,2022-04-01,QM4TX2252943,"2,527",28.2,"359,336,745","67,125","16,316,500",70.0,"143,505,182","823,971","20,600","9,094,523","82,205,989","340,159,905",38.0,"8,665",170,4.0,"54,118",14.0,"367,017",319,0,"868,434",0.0,0,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3
JACKIE BROWN,WASTELAND,Brent Faiyaz,2022-07-08,QM24S2203177,"2,542",28.1,"247,386,146","57,298","14,371,239",70.0,"48,937,559","461,922","25,012","12,211,067","119,045,728","129,119,126",21.0,"2,377",553,5.0,"494,840",1.0,"13,188,304","5,989","7,098,189","1,184,981",0.0,1,https://i.scdn.co/image/ab67616d0000b27369f63a842ea91ca7c522593a
TELEFONO NUEVO,nadie sabe lo que va a pasar ma,Bad Bunny,2023-10-13,QMFME2364190,"2,544",28.1,"101,706,440","22,195","4,712,903",0.0,"37,327,301","496,072",608,"1,421,099","11,568,535",0,12.0,893,0,0.0,0,3.0,"2,910,823",708,0,"304,399",0.0,1,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
Kalkatiya Raja,Kalkatiya Raja,Pawan Singh,2023-09-22,DGA092395791,"2,545",28.1,"8,607,782",231,"175,674",0.0,"171,883,395","997,466",0,"2,661","36,029",0,0.0,0,0,0.0,0,0.0,0,0,0,"14,483",0.0,0,https://i.scdn.co/image/ab67616d0000b273a3c0f1b7839dd291bf039bca
Drippy,Drippy,Sidhu Moose Wala,2024-02-02,INU252412475,"2,537",28.1,"39,891,157","2,503","5,333,908",0.0,"68,785,789","2,273,476",0,0,0,"238,867,734",6.0,165,0,0.0,0,14.0,0,0,0,"67,474",0.0,1,https://i.scdn.co/image/ab67616d0000b273d20559cc286e592ebf0240c8
Never Going Home,Summer 2021,Kungs,2021-04-28,FR9W12110749,"2,539",28.1,"304,069,347","89,224","17,836,102",63.0,"87,407,927","580,798","20,117","6,207,518","94,926,621","80,707,655",89.0,"117,243",24,53.0,"959,302",18.0,"675,312",417,"948,433","5,206,645",0.0,0,https://i.scdn.co/image/ab67616d0000b273b494febf43e3a001e4d03af6
Waiting for the End,Papercuts,Linkin Park,2024-04-12,USWB12401899,"2,541",28.1,"160,127,218",5,55,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,"1,451,466",0.0,0,https://i.scdn.co/image/ab67616d0000b273302a793ccd682e6549c91f10
Pacto (feat. Luar La L),Pacto (feat. Luar La L),Jay Wheeler,2023-04-24,USUYG1480456,"2,547",28.1,"58,652,026","19,596","3,713,869",54.0,"74,399,520","458,583","508,800","31,900,743","344,636,407","9,720,627",14.0,66,6,2.0,"9,119",2.0,"4,123,989","2,062","1,875,071","397,215",0.0,1,https://i.scdn.co/image/ab67616d0000b2736f1abd58d019206e16c1b99d
Talk talk,BRAT,Charli xcx,2024-06-07,USAT22401345,"2,540",28.1,"6,446,985",830,"35,947,142",0.0,"201,264","3,929",0,"9,765","78,500",0,52.0,156,0,27.0,"1,854,240",85.0,"190,049",20,"34,613","4,307",0.0,0,https://i.scdn.co/image/ab67616d0000b2732b1f99c9521ed87357dcc246
Daisy,Daisy,Ashnikko,2020-07-09,GBAYE2000596,"2,543",28.1,"509,353,753","87,580","20,339,605",63.0,"231,541,575","3,846,027","893,392","124,467,502","842,856,226","1,767,008",45.0,"14,716",112,21.0,"15,708",3.0,"18,916,451","32,263",0,"2,842,135",0.0,1,https://i.scdn.co/image/ab67616d0000b27311b63834a1a557cc77403458
Fast Forward,GAME PLAN,JEON SOMI,2023-08-07,KSA002301968,"2,556",28.0,"88,499,180","9,715","3,943,924",59.0,"134,376,601","256,505","58,748","54,797,372","291,191,318","48,337,673",16.0,"1,383",33,8.0,"271,497",23.0,"190,079",291,0,"258,644",0.0,0,https://i.scdn.co/image/ab67616d0000b2737da22ba88dfc26a18122ee2d
Ice Attack,WE DON'T TRUST YOU,Future,2024-03-22,USSM12402029,"2,553",28.0,"38,912,003","9,619","2,346,613",0.0,"3,915,932","59,814",0,0,0,"1,596,946",4.0,46,0,1.0,"41,760",0.0,"459,198",307,0,"58,111",0.0,1,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
Stolen Dance,Die Ultimative Chartshow - Hits 2013,Milky Chance,2013-01-01,DEL211300741,"2,558",28.0,"1,460,945,792","331,171","51,661,945",76.0,"224,150,562","1,926,122","677,541","194,210,296","2,134,365,963","389,692",83.0,"36,736",115,111.0,"1,223,193",21.0,0,0,0,"24,485,799",0.0,0,https://i.scdn.co/image/ab67616d0000b273266539b00fd32cbcb7579f6c
Set Me Free Pt.2,Set Me Free Pt.2,Jimin,2023-03-17,USA2P2251867,"2,554",28.0,"350,802,342","12,581","16,368,476",76.0,"150,660,549","5,807,332","182,865","104,841,360","494,628,703","166,154,392",5.0,"2,402",0,24.0,"4,592,140",8.0,"2,552,268",686,0,"437,897",0.0,1,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4
Satu Rasa Cinta,Satu Rasa Cinta,Fira Cantika,2022-12-16,IDA601902645,"2,555",28.0,0,1,3,0.0,"1,858,910","8,964","2,400,948","5,143,214","133,463,784",0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b273b4c9a2d179f89fe304acf594
Azul,Colores,J Balvin,2020-03-19,USUM72001731,"2,557",28.0,"489,654,759","60,072","13,255,516",63.0,"478,807,073","3,205,287","731,500","39,869,163","491,920,895","34,068,017",92.0,"14,340",41,28.0,"1,649,348",21.0,"52,380,337","11,309",0,"994,262",0.0,0,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d
LOCATION,LOCATION,KAROL G,2021-02-12,USUM72023897,"2,551",28.0,"236,644,328","36,130","7,600,107",50.0,"525,752,748","3,073,337","182,529","34,209,228","329,180,615","25,193,373",56.0,"29,536",18,17.0,"120,355",36.0,"9,793,641","3,562",0,"962,269",0.0,1,https://i.scdn.co/image/ab67616d0000b273ae28c8f2748587cc2a33d6c2
Terminator,Terminator,King Promise,2023-05-05,GBARL2300512,"2,559",28.0,"34,026,239","8,723","6,659,055",58.0,"56,469,190","290,499","1,047,639","28,395,882","391,501,573","57,032,887",23.0,"3,290",4,2.0,"5,829",0.0,"351,027",246,0,"527,365",0.0,0,https://i.scdn.co/image/ab67616d0000b2733ddfe04bd28abd451fa26b44
Orang Yang Salah - Sped Up Version,Orang Yang Salah (Sped Up Version),Luvia band,2023-09-20,IDA192303865,"2,552",28.0,"3,900,009",239,"152,396",0.0,"2,001,200","23,163","1,200,000","21,126,908","529,234,742",0,0.0,0,0,0.0,0,0.0,0,0,0,"21,387",0.0,0,https://i.scdn.co/image/ab67616d0000b2734c5e6ebf26176512d896d271
Snowman,Snowman,Sia,2017-11-09,USAT21704212,"2,561",28.0,"947,770,190","123,852","25,500,657",69.0,"417,814,325","6,867,798","1,972,101","644,731,553","5,479,108,705","315,447,931",128.0,"16,029",93,55.0,"984,795",39.0,"8,852,953","36,244",0,"5,574,595",0.0,0,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8
Hurricane,Donda,Kanye West,2021-08-29,USUM72116311,"2,549",28.0,"404,497,617","108,795","16,231,758",62.0,"45,337,894","615,908","20,272","10,266,783","91,838,300","506,294",51.0,"33,710",185,16.0,"456,029",24.0,"11,239,141","5,307",0,"1,304,734",0.0,0,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd
Rumah Singgah,Rumah Singgah,Fabio Asher,2022-05-05,SGB502214308,"2,550",28.0,"239,624,643","13,095","3,228,030",67.0,"228,923,419","1,210,579","1,205,145","227,531,657","3,306,847,230","45,889",11.0,"7,479",0,0.0,0,0.0,0,0,0,"142,151",0.0,0,https://i.scdn.co/image/ab67616d0000b2738bace6ec56354296cc380c7a
Strip That Down (feat. Quavo),Strip That Down,Liam Payne,2017-05-18,GBUM71701628,"2,560",28.0,"1,000,549,809","86,051","18,285,158",63.0,"503,776,997","5,263,027","348,584","29,551,464","181,309,829","14,264,191",99.0,"53,738",101,38.0,"236,519",19.0,"320,956,633","141,834",0,"7,058,362",0.0,0,https://i.scdn.co/image/ab67616d0000b273373a46efca570f83dd78313f
IT GIRL - Sped up Version,IT GIRL (Sped up Version),Aliyah's Interlude,2023-09-30,QZTB22394231,"2,570",27.9,"23,708,233","7,125","3,235,480",0.0,0,0,"883,600","344,205,330","3,090,790,304",0,2.0,110,382,2.0,"28,927",1.0,"124,021",300,0,"363,715",0.0,1,https://i.scdn.co/image/ab67616d0000b27377a2eb10950ecaa511d486b7
Khodni,Khodni - Single,AL SHAMI,2024-05-16,LBA132400598,"2,566",27.9,"916,695",97,"384,024",0.0,"19,150,049","391,641",0,0,0,"2,606,582",4.0,51,0,1.0,"11,587",0.0,0,0,0,"16,597",0.0,0,https://i.scdn.co/image/ab67616d0000b273fb30175b4335b30051831457
Lost in the Fire (feat. The Weeknd),Lost in the Fire (feat. The Weeknd),Gesaffelstein,2019-01-11,USQX91803314,"2,564",27.9,"895,496,661","158,437","56,718,950",75.0,"60,795,572","663,427","118,739","61,383,164","500,515,994","25,324,485",109.0,"19,935",9,40.0,"314,982",17.0,"44,369,088","13,427","15,946,343","5,540,938",0.0,1,https://i.scdn.co/image/ab67616d0000b2737842fd51802451ff61483dcf
